"CLINIC_ID","STRIPE_SUBSCRIPTION_ID","SUBSCRIPTION_START_DATE","SUBSCRIPTION_END_DATE","SUBSCRIPTION_CURRENT_PERIOD_STARTED_AT","SUBSCRIPTION_CURRENT_PERIOD_ENDS_AT","MOST_RECENT_INVOICE_CREATED_AT","LAST_PAYMENT_AT","CHECKOUT_STATUS","SUBSCRIPTION_STATUS","BILLING_INTERVAL_IN_MONTHS","FIRST_PAYMENT_METHOD_TYPE","FIRST_CARD_BRAND","FIRST_PAYMENT_AMOUNT","FIRST_PAYMENT_AMOUNT_OFF","FIRST_PAYMENT_PROMOTION_CODE","FIRST_PAYMENT_COUPON_ID","FIRST_PAYMENT_AMOUNT_OFF_2"
9412,"sub_1NvJ7aCpjOdJI4gT9q2S0Ix7","2023-09-28",,"2023-09-28 09:15:10.000","2023-10-28 09:15:10.000","2023-09-28 09:15:10.000","2023-09-28 11:28:35.000","complete","active","1","Cartão de Crédito","mastercard",44.95,,"capim50","5qATQ0hq",
9464,"sub_1NvPydCpjOdJI4gTUD300nvn","2023-09-28",,"2023-09-28 16:34:23.000","2023-10-28 16:34:23.000","2023-09-28 16:34:23.000","2023-09-28 16:34:26.000","complete","active","1","Cartão de Crédito","mastercard",62.93,,,,
11024,"sub_1NvJYfCpjOdJI4gTs4wSDlrV","2023-09-28",,"2023-09-28 09:43:08.000","2023-10-28 09:43:08.000","2023-09-28 09:43:09.000","2023-09-28 09:43:11.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
10924,"sub_1NvKL7CpjOdJI4gTXnB3aVGn","2023-09-28",,"2023-09-28 10:33:13.000","2023-10-28 10:33:13.000","2023-09-28 10:33:13.000","2023-09-28 10:33:16.000","complete","active","1","Cartão de Crédito","mastercard",62.93,,,,
11187,"sub_1NvOGPCpjOdJI4gTDWJ0WbCa","2023-09-28",,"2023-09-28 14:44:37.000","2023-10-28 14:44:37.000","2023-09-28 14:44:37.000","2023-09-28 14:44:47.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
10942,"sub_1NvLYgCpjOdJI4gTYQM4f8ZV","2023-09-28","2023-10-05","2023-09-28 11:51:18.000","2023-10-28 11:51:18.000","2023-09-28 11:51:18.000",,"complete","canceled","1","Cartão de Crédito","mastercard",89.9,,,,
11008,"sub_1NvMQ8CpjOdJI4gTdJZc3Q2l","2023-09-28",,"2023-09-28 12:46:32.000","2023-10-28 12:46:32.000","2023-09-28 12:46:32.000","2023-09-28 13:05:47.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10928,"sub_1NvLFACpjOdJI4gTTNZSk2Zm","2023-09-28",,"2023-09-28 11:31:08.000","2023-10-28 11:31:08.000","2023-09-28 11:31:08.000","2023-09-28 11:31:11.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11135,"sub_1NvOYQCpjOdJI4gTG5XeV61I","2023-09-28",,"2023-09-28 15:03:14.000","2023-10-28 15:03:14.000","2023-09-28 15:03:14.000","2023-09-28 15:03:17.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11163,"sub_1NvNLfCpjOdJI4gTv2iFHPdG","2023-09-28",,"2023-09-28 13:45:59.000","2024-09-28 13:45:59.000","2023-09-28 13:45:59.000","2023-09-28 13:46:01.000","complete","active","12","Cartão de Crédito","visa",587.16,,"ANUAL30","YqXjKdhe",
11236,"sub_1NvkEKCpjOdJI4gTk2xDXM9S","2023-09-29",,"2023-09-29 14:11:56.000","2024-09-29 14:11:56.000","2023-09-29 14:11:56.000","2023-09-29 14:11:58.000","complete","active","12","Cartão de Crédito","mastercard",838.8,,,,
10604,"sub_1NvihMCpjOdJI4gTDoL8HDnB","2023-09-29",,"2023-09-29 12:33:48.000","2023-10-29 12:33:48.000","2023-09-29 12:33:48.000","2023-09-29 12:33:50.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10985,"sub_1NvlnGCpjOdJI4gTXzrvLxaI","2023-09-29",,"2023-09-29 15:52:06.000","2023-10-29 15:52:06.000","2023-09-29 15:52:06.000","2023-09-29 15:52:08.000","complete","active","1","Cartão de Crédito","visa",44.95,,,,
11006,"sub_1NvoOsCpjOdJI4gTtJWoB4og","2023-09-29",,"2023-09-29 18:39:06.000","2024-09-29 18:39:06.000","2023-09-29 18:39:06.000","2023-09-29 19:22:38.000","complete","active","12","Boleto",,587.16,,"ANUAL30","YqXjKdhe",
10930,"sub_1NvlHUCpjOdJI4gTCAwQc4Iz","2023-09-29",,"2023-09-29 15:19:16.000","2023-10-29 15:19:16.000","2023-09-29 15:19:16.000",,"complete","active","1","Cartão de Crédito","visa",89.9,,,,
10622,"sub_1NvmloCpjOdJI4gT23kUdMgg","2023-09-29",,"2023-09-29 16:54:40.000","2023-10-29 16:54:40.000","2023-09-29 16:54:40.000","2023-09-29 16:54:42.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11171,"sub_1NvhcqCpjOdJI4gTTtbKBzq5","2023-09-29",,"2023-09-29 11:25:03.000","2024-09-29 11:25:03.000","2023-09-29 11:25:04.000","2023-09-29 11:25:06.000","complete","active","12","Cartão de Crédito","mastercard",587.16,,"ANUAL30","YqXjKdhe",
11060,"sub_1Nvs1nCpjOdJI4gTMri5Vwxj","2023-09-29",,"2023-09-29 22:31:31.000","2023-10-29 22:31:31.000","2023-09-29 22:31:31.000","2023-09-29 22:31:33.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11081,"sub_1Nw5l0CpjOdJI4gTW2ci2PR1","2023-09-30",,"2023-09-30 13:11:06.000","2024-03-30 13:11:06.000","2023-09-30 13:11:06.000","2023-10-02 10:41:54.000","complete","active","6","Boleto",,383.52,,"SEMESTRAL20","TyuEUep5",
10992,"sub_1Nw2pYCpjOdJI4gT2AWC7YA9","2023-09-30",,"2023-09-30 10:03:35.000","2024-09-30 10:03:35.000","2023-09-30 10:03:36.000","2023-09-30 10:03:38.000","complete","active","12","Cartão de Crédito","visa",838.8,,,,
10763,"sub_1Nw5hOCpjOdJI4gTNOyJMAj5","2023-09-30",,"2023-09-30 13:07:22.000","2024-03-30 13:07:22.000","2023-09-30 13:07:22.000","2023-09-30 13:07:25.000","complete","active","6","Cartão de Crédito","visa",383.52,,"SEMESTRAL20","TyuEUep5",
10922,"sub_1NwYRlCpjOdJI4gTekrYX56j","2023-10-01",,"2023-10-01 19:49:09.000","2023-11-01 19:49:09.000","2023-10-01 19:49:09.000","2023-10-01 19:49:14.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11062,"sub_1NwRwnCpjOdJI4gTyPk8qzh8","2023-10-01",,"2023-10-01 12:52:45.000","2023-11-01 12:52:45.000","2023-10-01 12:52:45.000","2023-10-01 12:52:48.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10268,"sub_1NwYutCpjOdJI4gTWTpCJRyL","2023-10-01",,"2023-10-01 20:19:15.000","2023-11-01 20:19:15.000","2023-10-01 20:19:15.000","2023-10-01 20:19:18.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
9715,"sub_1NwpJBCpjOdJI4gTJhpIIxVS","2023-10-02",,"2023-10-02 13:49:25.000","2024-04-02 13:49:25.000","2023-10-02 13:49:25.000","2023-10-04 11:33:25.000","complete","active","6","Boleto",,383.52,,"SEMESTRAL20","TyuEUep5",
11061,"sub_1NwrOlCpjOdJI4gTZq1UW6dv","2023-10-02",,"2023-10-02 16:03:19.000","2024-10-02 16:03:19.000","2023-10-02 16:03:19.000","2023-10-02 19:37:07.000","complete","active","12","Boleto",,587.16,,,,
11196,"sub_1Nwn9FCpjOdJI4gTZUbZDNCY","2023-10-02",,"2023-10-02 11:31:01.000","2024-04-02 11:31:01.000","2023-10-02 11:31:01.000","2023-10-03 13:55:26.000","complete","active","6","Boleto",,479.4,,,,
11131,"sub_1NwpKdCpjOdJI4gTxaamwWSb","2023-10-02",,"2023-10-02 13:50:55.000","2024-04-02 13:50:55.000","2023-10-02 13:50:55.000","2023-10-05 14:41:07.000","complete","active","6","Boleto",,479.4,,,,
11197,"sub_1NwldsCpjOdJI4gTrlMWQn9o","2023-10-02",,"2023-10-02 09:54:32.000","2024-04-02 09:54:32.000","2023-10-02 09:54:32.000","2023-10-02 10:41:54.000","complete","active","6","Boleto",,383.52,,"SEMESTRAL20","TyuEUep5",
11133,"sub_1Nwt5kCpjOdJI4gTpIXaC6K1","2023-10-02",,"2023-10-02 17:51:48.000","2023-11-02 17:51:48.000","2023-10-02 17:51:48.000","2023-10-02 17:51:50.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10117,"sub_1NwohHCpjOdJI4gTrXElolqi","2023-10-02",,"2023-10-02 13:10:15.000","2023-11-02 13:10:15.000","2023-10-02 13:10:15.000","2023-10-02 13:10:17.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10181,"sub_1NwrigCpjOdJI4gTiI8gQwiP","2023-10-02",,"2023-10-02 16:23:54.000","2023-11-02 16:23:54.000","2023-10-02 16:23:54.000","2023-10-02 16:23:57.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
9311,"sub_1NwsWwCpjOdJI4gTmoUTogRH","2023-10-02",,"2023-10-02 17:15:49.000","2023-11-02 17:15:49.000","2023-10-02 17:15:50.000",,"complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11231,"sub_1NxAGVCpjOdJI4gT4JalsKLP","2023-10-03",,"2023-10-03 12:12:03.000","2023-11-03 12:12:03.000","2023-10-03 12:12:03.000","2023-10-03 12:12:05.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
9741,"sub_1Nx9WKCpjOdJI4gTawRBIsf2","2023-10-03",,"2023-10-03 11:24:20.000","2023-11-03 11:24:20.000","2023-10-03 11:24:21.000","2023-10-03 11:24:23.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11229,"sub_1NxE3nCpjOdJI4gT0pM3dFYG","2023-10-03",,"2023-10-03 16:15:10.000","2023-11-03 16:15:10.000","2023-10-03 16:15:11.000","2023-10-03 16:15:14.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11294,"sub_1NxA7wCpjOdJI4gTijKsKNDr","2023-10-03",,"2023-10-03 12:03:12.000","2023-11-03 12:03:12.000","2023-10-03 12:03:12.000","2023-10-03 12:03:15.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11224,"sub_1Nx9t0CpjOdJI4gTSvc6VUJh","2023-10-03",,"2023-10-03 11:47:46.000","2024-04-03 11:47:46.000","2023-10-03 11:47:46.000","2023-10-03 11:48:30.000","complete","active","6","Cartão de Crédito","mastercard",335.58,,"CAPIM30","oUu4Feil",
10807,"sub_1NxHPyCpjOdJI4gT7UmP8UZ6","2023-10-03",,"2023-10-03 19:50:18.000","2023-11-03 19:50:18.000","2023-10-03 19:50:18.000","2023-10-03 19:50:21.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11090,"sub_1NxEWsCpjOdJI4gTaCYhyWe3","2023-10-03",,"2023-10-03 16:45:14.000","2023-11-03 16:45:14.000","2023-10-03 16:45:14.000","2023-10-03 16:45:16.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11188,"sub_1Nx8kQCpjOdJI4gT4knrhosf","2023-10-03",,"2023-10-03 10:34:50.000","2023-11-03 10:34:50.000","2023-10-03 10:34:50.000","2023-10-03 10:34:53.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11203,"sub_1NxDNkCpjOdJI4gT8sSTjm3R","2023-10-03",,"2023-10-03 15:31:44.000","2024-10-03 15:31:44.000","2023-10-03 15:31:44.000","2023-10-03 15:31:47.000","complete","active","12","Cartão de Crédito","visa",838.8,,,,
10611,"sub_1NxHWCCpjOdJI4gTAUxgtZ3p","2023-10-03",,"2023-10-03 19:56:44.000","2023-11-03 19:56:44.000","2023-10-03 19:56:44.000","2023-10-03 20:00:23.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11250,"sub_1NxexVCpjOdJI4gTkqEwx7Fu","2023-10-04",,"2023-10-04 20:58:29.000","2024-10-04 20:58:29.000","2023-10-04 20:58:29.000","2023-10-04 20:58:31.000","complete","active","12","Cartão de Crédito","visa",587.16,,,,
11272,"sub_1NxUa0CpjOdJI4gT3ahFXv9i","2023-10-04",,"2023-10-04 09:53:32.000","2024-04-04 09:53:32.000","2023-10-04 09:53:32.000","2023-10-04 09:53:35.000","complete","active","6","Cartão de Crédito","visa",479.4,,,,
11134,"sub_1NxZ7NCpjOdJI4gTJfJLYbVe","2023-10-04",,"2023-10-04 14:44:17.000","2024-04-04 14:44:17.000","2023-10-04 14:44:17.000","2023-10-05 16:12:58.000","complete","active","6","Boleto",,479.4,,,,
11226,"sub_1NxXg8CpjOdJI4gTF55OwFq3","2023-10-04",,"2023-10-04 13:12:04.000","2024-10-04 13:12:04.000","2023-10-04 13:12:04.000","2023-10-04 18:40:06.000","open","active","12","Cartão de Crédito","mastercard",587.16,,,"YqXjKdhe",
10789,"sub_1NxdHaCpjOdJI4gTfoDT5enu","2023-10-04",,"2023-10-04 19:11:06.000","2023-11-04 19:11:06.000","2023-10-04 19:11:06.000","2023-10-04 19:12:18.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
9422,"sub_1NxYgFCpjOdJI4gTEXHGn7Go","2023-10-04",,"2023-10-04 14:16:15.000","2024-04-04 14:16:15.000","2023-10-04 14:16:15.000","2023-10-04 14:16:18.000","complete","active","6","Cartão de Crédito","mastercard",479.4,,,,
9832,"sub_1NxZ3cCpjOdJI4gTq79ROBNX","2023-10-04",,"2023-10-04 14:40:24.000","2023-11-04 14:40:24.000","2023-10-04 14:40:24.000","2023-10-04 14:40:27.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11186,"sub_1NxcbKCpjOdJI4gTEYpbNCuF","2023-10-04",,"2023-10-04 18:27:26.000","2023-11-04 18:27:26.000","2023-10-04 18:27:26.000","2023-10-09 14:07:07.000","open","active","1","Boleto",,89.9,,,,
11190,"sub_1NxcoXCpjOdJI4gTt4JA8e3g","2023-10-04",,"2023-10-04 18:41:05.000","2024-10-04 18:41:05.000","2023-10-04 18:41:05.000","2023-10-04 18:41:07.000","complete","active","12","Cartão de Crédito","visa",587.16,,"ANUAL30","YqXjKdhe",
11170,"sub_1NxXD1CpjOdJI4gTZG2CWUZo","2023-10-04",,"2023-10-04 12:41:59.000","2024-10-04 12:41:59.000","2023-10-04 12:41:59.000","2023-10-05 11:47:30.000","complete","active","12","Boleto",,838.8,,,,
11165,"sub_1NxVh5CpjOdJI4gTIqe4xCYa","2023-10-04",,"2023-10-04 11:04:55.000","2023-11-04 11:04:55.000","2023-10-04 11:04:55.000","2023-10-04 11:04:58.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10584,"sub_1NxUIqCpjOdJI4gTdSP7jQ0o","2023-10-04",,"2023-10-04 09:35:48.000","2024-10-04 09:35:48.000","2023-10-04 09:35:48.000","2023-10-04 09:35:51.000","complete","active","12","Cartão de Crédito","visa",838.8,,,,
10538,"sub_1NxycaCpjOdJI4gTglExQnqB","2023-10-05","2023-11-05","2023-10-05 17:58:12.000","2023-11-05 17:58:12.000","2023-10-05 17:58:12.000","2023-10-05 17:59:13.000","open","active","1","Cartão de Crédito","mastercard",89.9,,,,
10530,"sub_1NxyRyCpjOdJI4gTQI3CpiEN","2023-10-05",,"2023-10-05 17:47:14.000","2023-11-05 17:47:14.000","2023-10-05 17:47:14.000","2023-10-05 17:47:16.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10948,"sub_1NxvGFCpjOdJI4gTe9tWFF81","2023-10-05",,"2023-10-05 14:22:55.000","2023-11-05 14:22:55.000","2023-10-05 14:22:55.000","2023-10-05 14:22:57.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
10927,"sub_1NxrOqCpjOdJI4gTZLyfTRJj","2023-10-05",,"2023-10-05 10:15:32.000","2023-11-05 10:15:32.000","2023-10-05 10:15:32.000","2023-10-05 10:15:35.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11160,"sub_1NxrwwCpjOdJI4gTWCbrFfuR","2023-10-05",,"2023-10-05 10:50:46.000","2023-11-05 10:50:46.000","2023-10-05 10:50:46.000","2023-10-05 10:50:49.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
9904,"sub_1NyDEMCpjOdJI4gTReHr5BKT","2023-10-06",,"2023-10-06 09:34:10.000","2023-11-06 09:34:10.000","2023-10-06 09:34:10.000","2023-10-06 09:34:13.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10277,"sub_1NyDbrCpjOdJI4gTfLyMepXt","2023-10-06",,"2023-10-06 09:58:27.000","2023-11-06 09:58:27.000","2023-10-06 09:58:27.000","2023-10-06 09:58:29.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11282,"sub_1NyFOUCpjOdJI4gTIQuXAC1k","2023-10-06",,"2023-10-06 11:52:46.000","2023-11-06 11:52:46.000","2023-10-06 11:52:46.000","2023-10-06 11:52:49.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10788,"sub_1NyDjYCpjOdJI4gTkMIaDvab","2023-10-06",,"2023-10-06 10:06:24.000","2024-04-06 10:06:24.000","2023-10-06 10:06:24.000","2023-10-09 12:43:03.000","complete","active","6","Boleto",,335.58,,,"oUu4Feil",
10507,"sub_1Nz3izCpjOdJI4gTduA5SYP3","2023-10-08",,"2023-10-08 17:37:17.000","2023-11-08 17:37:17.000","2023-10-08 17:37:17.000","2023-10-08 17:37:20.000","complete","active","1","Cartão de Crédito","mastercard",62.93,,"CAPIM30","oUu4Feil",
10368,"sub_1NzP5pCpjOdJI4gTpGPAH14N","2023-10-09",,"2023-10-09 16:26:17.000","2023-11-09 16:26:17.000","2023-10-09 16:26:17.000","2023-10-09 16:45:00.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
9459,"sub_1NzMosCpjOdJI4gTCsCoJiLG","2023-10-09",,"2023-10-09 14:00:38.000","2024-04-09 14:00:38.000","2023-10-09 14:00:38.000","2023-10-09 14:45:21.000","complete","active","6","Boleto",,383.52,,"SEMESTRAL20","TyuEUep5",
9993,"sub_1NzOWSCpjOdJI4gTtwNWDOPP","2023-10-09",,"2023-10-09 15:49:44.000","2023-11-09 15:49:44.000","2023-10-09 15:49:44.000","2023-10-09 15:53:40.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10691,"sub_1NzNiACpjOdJI4gTSD2kRROA","2023-10-09",,"2023-10-09 14:57:46.000","2024-10-09 14:57:46.000","2023-10-09 14:57:46.000","2023-10-09 15:42:58.000","complete","active","12","Boleto",,587.16,,,"YqXjKdhe",
10385,"sub_1NzJ0jCpjOdJI4gTbjDBuvf1","2023-10-09",,"2023-10-09 09:56:37.000","2023-11-09 09:56:37.000","2023-10-09 09:56:37.000","2023-10-09 09:56:39.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11223,"sub_1NzKnsCpjOdJI4gT0pktObTo","2023-10-09",,"2023-10-09 11:51:28.000","2023-11-09 11:51:28.000","2023-10-09 11:51:28.000","2023-10-09 11:51:31.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10627,"sub_1NzOTmCpjOdJI4gTWSbDhGod","2023-10-09",,"2023-10-09 15:46:58.000","2024-10-09 15:46:58.000","2023-10-09 15:46:58.000","2023-10-10 10:45:04.000","complete","active","12","Boleto",,587.16,,"ANUAL30","YqXjKdhe",
11230,"sub_1NzjY6CpjOdJI4gTFMqQpzp3","2023-10-10",,"2023-10-10 14:16:50.000","2023-11-10 14:16:50.000","2023-10-10 14:16:50.000","2023-10-10 14:16:53.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11180,"sub_1NzmetCpjOdJI4gTROeKTccm","2023-10-10",,"2023-10-10 17:36:03.000","2023-11-10 17:36:03.000","2023-10-10 17:36:03.000","2023-10-10 17:36:06.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10910,"sub_1Nzk3FCpjOdJI4gT327bxzzs","2023-10-10",,"2023-10-10 14:49:01.000","2023-11-10 14:49:01.000","2023-10-10 14:49:01.000","2023-10-10 14:49:04.000","complete","active","1","Cartão de Crédito","visa",71.92,,"PREP20","cZ1wGhN0",
11093,"sub_1NzlteCpjOdJI4gTduXiNbN2","2023-10-10",,"2023-10-10 16:47:14.000","2023-11-10 16:47:14.000","2023-10-10 16:47:14.000","2023-10-10 16:47:16.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11233,"sub_1O0CqrCpjOdJI4gTagSsKg4I","2023-10-11",,"2023-10-11 21:34:09.000","2024-10-11 21:34:09.000","2023-10-11 21:34:09.000","2023-10-12 05:12:52.000","complete","active","12","Boleto",,587.16,,"ANUAL30","YqXjKdhe",
11140,"sub_1O09d8CpjOdJI4gTRFbj0xHR","2023-10-11",,"2023-10-11 18:07:46.000","2023-11-11 18:07:46.000","2023-10-11 18:07:46.000","2023-10-11 18:07:49.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11246,"sub_1O057iCpjOdJI4gTjmq7bLId","2023-10-11",,"2023-10-11 13:19:02.000","2023-11-11 13:19:02.000","2023-10-11 13:19:02.000","2023-10-11 13:19:05.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11265,"sub_1O07KmCpjOdJI4gTDirjo3IB","2023-10-11",,"2023-10-11 15:40:40.000","2023-11-11 15:40:40.000","2023-10-11 15:40:40.000","2023-10-11 15:40:49.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11275,"sub_1O01ZSCpjOdJI4gTdaQaRWQG","2023-10-11",,"2023-10-11 09:31:26.000","2023-11-11 09:31:26.000","2023-10-11 09:31:26.000","2023-10-11 09:31:29.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
9602,"sub_1O0rARCpjOdJI4gTSmd8YRAu","2023-10-13",,"2023-10-13 16:37:03.000","2023-11-13 16:37:03.000","2023-10-13 16:37:03.000","2023-10-13 16:37:06.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10126,"sub_1O1dJ3CpjOdJI4gTKmUwKaNP","2023-10-15",,"2023-10-15 20:01:09.000","2024-10-15 20:01:09.000","2023-10-15 20:01:09.000","2023-10-15 20:01:11.000","complete","active","12","Cartão de Crédito","visa",838.8,,,,
11094,"sub_1O1p4kCpjOdJI4gTSGAHSh28","2023-10-16",,"2023-10-16 08:35:10.000","2023-11-16 08:35:10.000","2023-10-16 08:35:10.000","2023-10-16 08:35:12.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11251,"sub_1O1rrjCpjOdJI4gTiOYHAUG3","2023-10-16",,"2023-10-16 11:33:55.000","2024-10-16 11:33:55.000","2023-10-16 11:33:55.000","2023-10-16 11:33:57.000","complete","active","12","Cartão de Crédito","visa",838.8,,,,
10314,"sub_1O2F0FCpjOdJI4gT1kqeULiV","2023-10-17",,"2023-10-17 12:16:15.000","2023-11-17 12:16:15.000","2023-10-17 12:16:15.000","2023-10-17 12:16:17.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
9743,"sub_1O2Dt4CpjOdJI4gTDlHsdcSb","2023-10-17",,"2023-10-17 11:04:46.000","2024-04-17 11:04:46.000","2023-10-17 11:04:46.000","2023-10-17 17:02:52.000","complete","active","6","Boleto",,479.4,,,,
10677,"sub_1O2OKyCpjOdJI4gTGcbY55OT","2023-10-17",,"2023-10-17 22:14:16.000","2023-11-17 22:14:16.000","2023-10-17 22:14:16.000","2023-10-17 22:14:30.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11044,"sub_1O2IC2CpjOdJI4gT55FeMmr3","2023-10-17",,"2023-10-17 15:40:38.000","2023-11-17 15:40:38.000","2023-10-17 15:40:38.000","2023-10-17 15:40:41.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11263,"sub_1O2JLSCpjOdJI4gT96a0aafV","2023-10-17",,"2023-10-17 16:54:26.000","2024-04-17 16:54:26.000","2023-10-17 16:54:26.000","2023-10-17 16:54:29.000","complete","active","6","Cartão de Crédito","visa",479.4,,,,
11235,"sub_1O2dqXCpjOdJI4gTmvKE34p5","2023-10-18",,"2023-10-18 14:47:53.000","2023-11-18 14:47:53.000","2023-10-18 14:47:53.000","2023-10-18 14:47:55.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
11031,"sub_1O2gIxCpjOdJI4gTm01tQrxp","2023-10-18","2023-10-19","2023-10-18 17:25:23.000","2023-11-18 17:25:23.000","2023-10-18 17:25:23.000",,"complete","canceled","1","Cartão de Crédito","mastercard",89.9,,,,
10061,"sub_1O2ZhJCpjOdJI4gTAftyksc5","2023-10-18",,"2023-10-18 10:22:05.000","2023-11-18 10:22:05.000","2023-10-18 10:22:05.000","2023-10-18 10:22:09.000","complete","active","1","Cartão de Crédito","mastercard",89.9,,,,
10358,"sub_1O2hEOCpjOdJI4gTeYuyijNI","2023-10-18",,"2023-10-18 18:24:44.000","2023-11-18 18:24:44.000","2023-10-18 18:24:44.000","2023-10-19 12:11:15.000","open","active","1","Boleto",,89.9,,,,
11004,"sub_1O2hVVCpjOdJI4gTyYw4eM8I","2023-10-18",,"2023-10-18 18:42:25.000","2023-11-18 18:42:25.000","2023-10-18 18:42:25.000","2023-10-18 18:42:27.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
11242,"sub_1O3028CpjOdJI4gTGwA9zyu5","2023-10-19",,"2023-10-19 14:29:20.000","2023-11-19 14:29:20.000","2023-10-19 14:29:20.000","2023-10-19 14:29:23.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
9017,"sub_1O2tjnCpjOdJI4gT1Ta31mBR","2023-10-19",,"2023-10-19 07:45:59.000","2023-11-19 07:45:59.000","2023-10-19 07:45:59.000","2023-10-19 07:55:08.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
10598,"sub_1O3H1rCpjOdJI4gTndMLUXUv","2023-10-20",,"2023-10-20 08:38:11.000","2023-11-20 08:38:11.000","2023-10-20 08:38:11.000","2023-10-20 08:38:14.000","complete","active","1","Cartão de Crédito","visa",89.9,,,,
10979,"sub_1O2fHvCpjOdJI4gTrnDDw6J3",,,"2023-10-18 16:20:15.000","2024-10-18 16:20:15.000","2023-10-18 16:20:15.000",,"complete","incomplete",,,,,,,,